solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_3	sp|O42248|GBLP_DANRE	82.456	171	30	0	1	513	35	205	2.77e-103	301
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_5	sp|Q08013|SSRG_RAT	75.385	65	16	0	3	197	121	185	1.38e-28	104
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_6	sp|P12234|MPCP_BOVIN	76.623	77	18	0	2	232	286	362	7.19e-24	98.6
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_9	sp|Q41629|ADT1_WHEAT	82.258	62	11	0	3	188	170	231	5.98e-28	104
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_13	sp|Q32NG4|GALD1_XENLA	54.444	90	40	1	1	270	140	228	1.49e-28	106
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_23	sp|Q9GNE2|RL23_AEDAE	97.222	72	2	0	67	282	14	85	6.71e-44	142
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_31	sp|B3EWZ9|HEPHL_ACRMI	56.589	129	53	1	2	379	26	154	1.77e-44	157
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_31	sp|B3EWZ9|HEPHL_ACRMI	44.715	123	64	1	8	364	380	502	9.05e-30	115
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_31	sp|B3EWZ9|HEPHL_ACRMI	44.531	128	65	3	11	376	732	859	1.18e-27	109
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_32	sp|Q641Y2|NDUS2_RAT	88.034	117	14	0	2	352	334	450	6.33e-72	224
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_37	sp|Q9D3D9|ATPD_MOUSE	56.098	123	54	0	2	370	46	168	4.31e-43	144
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_39	sp|Q39613|CYPH_CATRO	75.000	120	23	1	55	393	1	120	3.34e-50	160
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_40	sp|P49666|RL21_PIG	68.889	135	42	0	17	421	1	135	1.28e-65	199
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_41	sp|P40429|RL13A_HUMAN	70.588	153	45	0	3	461	16	168	2.01e-75	227
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_48	sp|Q9MZ15|VDAC2_PIG	74.684	79	20	0	1	237	150	228	7.85e-39	133
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_52	sp|Q4PMB3|RS4_IXOSC	77.612	67	15	0	3	203	72	138	2.78e-31	112
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_57	sp|P00829|ATPB_BOVIN	90.838	382	35	0	3	1148	86	467	0.0	674
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_59	sp|P62250|RS16_RAT	89.041	73	8	0	61	279	3	75	3.13e-40	132
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_66	sp|Q4PMB3|RS4_IXOSC	79.104	67	14	0	24	224	3	69	1.64e-30	110
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_68	sp|P25457|RL7B_SCHPO	65.500	200	68	1	1	597	47	246	7.35e-95	279
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_70	sp|P56597|NDK5_HUMAN	67.059	85	27	1	1	252	127	211	9.66e-37	126
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_73	sp|P27085|RS26_OCTVU	97.561	41	1	0	2	124	12	52	2.64e-21	84.0
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_77	sp|Q9DFR6|RS13_GILMI	94.253	87	5	0	3	263	40	126	5.88e-54	167
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_85	sp|Q71V39|EF1A2_RABIT	90.780	141	13	0	1	423	56	196	6.56e-88	266
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_88	sp|O43776|SYNC_HUMAN	88.462	52	6	0	25	180	497	548	2.78e-25	106
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_89	sp|A5A6J2|DDX5_PANTR	80.435	92	18	0	3	278	385	476	1.28e-44	160
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_90	sp|Q95M17|CHIA_BOVIN	52.632	133	63	0	2	400	240	372	5.56e-46	158
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_99	sp|P50671|COX1_CHORO	78.667	75	16	0	24	248	24	98	7.62e-37	128
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_100	sp|P29314|RS9_RAT	97.260	73	2	0	1	219	106	178	5.55e-45	145
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_101	sp|P84100|RL19_RAT	76.056	142	34	0	1	426	47	188	1.01e-53	171
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_111	sp|P08428|ATPA_XENLA	81.560	141	26	0	2	424	404	544	1.53e-74	235
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_116	sp|Q03168|ASPP_AEDAE	65.700	207	71	0	3	623	131	337	2.07e-97	291
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_122	sp|B3EWZ6|MLRP2_ACRMI	43.478	115	59	3	15	350	938	1049	1.19e-25	103
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_122	sp|B3EWZ6|MLRP2_ACRMI	43.548	124	57	4	6	350	2928	3047	1.50e-21	92.0
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_125	sp|Q6QMZ7|RL12_CHILA	74.194	62	16	0	139	324	4	65	5.56e-24	92.8
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_133	sp|P49395|RS3A_APLCA	92.647	68	5	0	15	218	21	88	2.31e-39	133
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_139	sp|Q8WR62|VERL_HALRU	44.715	123	64	3	3	362	3553	3674	5.97e-27	107
solid0078_20110412_FRAG_BC_WHITE_WHITE_F3_QV_SE_trimmed_contig_147	sp|Q6TAW2|SERP2_MOUSE	77.778	63	14	0	96	284	1	63	7.77e-32	112
